
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], C8h10.Mass Fraction, Density [ kg m^-3 ], Mass Fraction Of Soot, Nuclei, Temperature [ K ], User Defined Memory 0, User Defined Memory 1, User Defined Memory 10, User Defined Memory 11, User Defined Memory 2, User Defined Memory 3, User Defined Memory 4, User Defined Memory 5, User Defined Memory 6, User Defined Memory 7, User Defined Memory 8, User Defined Memory 9, Velocity [ m s^-1 ]
9.48416069e-02, 0.00000000e+00, 0.00000000e+00, 8.75955168e-03, 1.56897902e-01, 1.40224030e-04, 2.27280165e-04, 2.28008008e+03, 1.26142972e-04, 2.26918506e-04, -1.26193557e-03, 1.77481564e+15, 2.30500940e-03, 3.56002618e-03, 6.31892690e-05, 5.80184627e-03, 2.34161690e-03, 3.46022937e-03, 3.96399155e-05, 1.30157557e-03, 3.27629852e+01
9.52358320e-02, 0.00000000e+00, 0.00000000e+00, 8.70709214e-03, 1.57123908e-01, 1.44561185e-04, 2.29442405e-04, 2.27672412e+03, 1.30182030e-04, 2.28967838e-04, -1.28208392e-03, 1.83428510e+15, 2.16464512e-03, 3.59735661e-03, 6.59915095e-05, 5.69600984e-03, 2.32561654e-03, 3.37039353e-03, 4.00536701e-05, 1.32213766e-03, 3.25868797e+01
9.56314281e-02, 0.00000000e+00, 0.00000000e+00, 8.65581352e-03, 1.57351136e-01, 1.48952837e-04, 2.31721657e-04, 2.27336157e+03, 1.34274334e-04, 2.31129976e-04, -1.30172260e-03, 1.89468429e+15, 2.03247042e-03, 3.63658275e-03, 6.89078879e-05, 5.60014555e-03, 2.31057731e-03, 3.28956847e-03, 4.04884668e-05, 1.34221092e-03, 3.24117355e+01
9.60283950e-02, 0.00000000e+00, 0.00000000e+00, 8.60569812e-03, 1.57579571e-01, 1.53397734e-04, 2.34118648e-04, 2.26999365e+03, 1.38418647e-04, 2.33405764e-04, -1.32083823e-03, 1.95599978e+15, 1.90804678e-03, 3.67772579e-03, 7.19428281e-05, 5.51383011e-03, 2.29646452e-03, 3.21736559e-03, 4.09445238e-05, 1.36178278e-03, 3.22375603e+01
9.64267552e-02, 0.00000000e+00, 0.00000000e+00, 8.55671521e-03, 1.57809138e-01, 1.57894698e-04, 2.36634238e-04, 2.26662036e+03, 1.42613862e-04, 2.35795931e-04, -1.33942103e-03, 2.01822137e+15, 1.79094879e-03, 3.72080575e-03, 7.51009939e-05, 5.43665374e-03, 2.28324370e-03, 3.15341004e-03, 4.14220704e-05, 1.38084311e-03, 3.20643539e+01
9.68264937e-02, 0.00000000e+00, 0.00000000e+00, 8.50884337e-03, 1.58039808e-01, 1.62442258e-04, 2.39269153e-04, 2.26324268e+03, 1.46858671e-04, 2.38301232e-04, -1.35746016e-03, 2.08133283e+15, 1.68078137e-03, 3.76584078e-03, 7.83869982e-05, 5.36823552e-03, 2.27088272e-03, 3.09735304e-03, 4.19213065e-05, 1.39938155e-03, 3.18921070e+01
9.72276255e-02, 0.00000000e+00, 0.00000000e+00, 8.46205838e-03, 1.58271581e-01, 1.67039208e-04, 2.42024165e-04, 2.25986108e+03, 1.51151937e-04, 2.40922425e-04, -1.37494970e-03, 2.14532274e+15, 1.57715939e-03, 3.81285232e-03, 8.18057160e-05, 5.30820573e-03, 2.25935224e-03, 3.04885418e-03, 4.24424616e-05, 1.41739217e-03, 3.17208252e+01
9.76301506e-02, 0.00000000e+00, 0.00000000e+00, 8.41633789e-03, 1.58504382e-01, 1.71684223e-04, 2.44900089e-04, 2.25647583e+03, 1.55492438e-04, 2.43660310e-04, -1.39188627e-03, 2.21017715e+15, 1.47971848e-03, 3.86185991e-03, 8.53621095e-05, 5.25621604e-03, 2.24862783e-03, 3.00758868e-03, 4.29857464e-05, 1.43487193e-03, 3.15505028e+01
9.80340838e-02, 0.00000000e+00, 0.00000000e+00, 8.37165583e-03, 1.58738211e-01, 1.76375906e-04, 2.47897638e-04, 2.25308765e+03, 1.59878953e-04, 2.46515556e-04, -1.40827021e-03, 2.27588250e+15, 1.38811115e-03, 3.91288381e-03, 8.90612282e-05, 5.21193352e-03, 2.23868922e-03, 2.97324476e-03, 4.35513975e-05, 1.45182153e-03, 3.13811455e+01
9.84394178e-02, 0.00000000e+00, 0.00000000e+00, 8.32799356e-03, 1.58973008e-01, 1.81112904e-04, 2.51017569e-04, 2.24969702e+03, 1.64310230e-04, 2.49488920e-04, -1.42410328e-03, 2.34242443e+15, 1.30200712e-03, 3.96594359e-03, 9.29082889e-05, 5.17504243e-03, 2.22951639e-03, 2.94552580e-03, 4.41396114e-05, 1.46824296e-03, 3.12127342e+01
9.88461673e-02, 0.00000000e+00, 0.00000000e+00, 8.28532781e-03, 1.59208745e-01, 1.85893936e-04, 2.54260696e-04, 2.24630444e+03, 1.68785133e-04, 2.52581172e-04, -1.43938477e-03, 2.40979099e+15, 1.22109440e-03, 4.02106019e-03, 9.69086468e-05, 5.14524570e-03, 2.22108490e-03, 2.92416126e-03, 4.47506209e-05, 1.48413517e-03, 3.10452862e+01
9.92543325e-02, 0.00000000e+00, 0.00000000e+00, 8.24363530e-03, 1.59445390e-01, 1.90717605e-04, 2.57627689e-04, 2.24291040e+03, 1.73302353e-04, 2.55793013e-04, -1.45411072e-03, 2.47796635e+15, 1.14507799e-03, 4.07825271e-03, 1.01067722e-04, 5.12226298e-03, 2.21336377e-03, 2.90889922e-03, 4.53846369e-05, 1.49949535e-03, 3.08787823e+01
9.96639132e-02, 0.00000000e+00, 0.00000000e+00, 8.20289832e-03, 1.59682930e-01, 1.95582514e-04, 2.61119392e-04, 2.23951562e+03, 1.77860697e-04, 2.59125227e-04, -1.46827730e-03, 2.54693681e+15, 1.07367837e-03, 4.13754256e-03, 1.05391038e-04, 5.10582980e-03, 2.20632390e-03, 2.89950590e-03, 4.60418996e-05, 1.51431921e-03, 3.07132339e+01
1.00074925e-01, 0.00000000e+00, 0.00000000e+00, 8.16309266e-03, 1.59921333e-01, 2.00487513e-04, 2.64736620e-04, 2.23612036e+03, 1.82459058e-04, 2.62578600e-04, -1.48187939e-03, 2.61668977e+15, 1.00662711e-03, 4.19895118e-03, 1.09884451e-04, 5.09569375e-03, 2.19993223e-03, 2.89576198e-03, 4.67226309e-05, 1.52860198e-03, 3.05486317e+01
1.00487359e-01, 0.00000000e+00, 0.00000000e+00, 8.12419876e-03, 1.60160527e-01, 2.05431075e-04, 2.68480042e-04, 2.23272534e+03, 1.87096040e-04, 2.66153831e-04, -1.49490824e-03, 2.68720803e+15, 9.43673891e-04, 4.26249858e-03, 1.14553652e-04, 5.09161875e-03, 2.19415175e-03, 2.89746653e-03, 4.74270564e-05, 1.54233538e-03, 3.03849773e+01
1.00901239e-01, 0.00000000e+00, 0.00000000e+00, 8.08619801e-03, 1.60400510e-01, 2.10412138e-04, 2.72350648e-04, 2.22933032e+03, 1.91770698e-04, 2.69851938e-04, -1.50735606e-03, 2.75848086e+15, 8.84577632e-04, 4.32820944e-03, 1.19404802e-04, 5.09338267e-03, 2.18894612e-03, 2.90443632e-03, 4.81554416e-05, 1.55551138e-03, 3.02222614e+01
1.01316549e-01, 0.00000000e+00, 0.00000000e+00, 8.04907084e-03, 1.60641268e-01, 2.15429274e-04, 2.76349107e-04, 2.22593652e+03, 1.96481618e-04, 2.73673591e-04, -1.51921378e-03, 2.83049136e+15, 8.29114753e-04, 4.39610286e-03, 1.24443803e-04, 5.10077365e-03, 2.18427950e-03, 2.91649485e-03, 4.89079976e-05, 1.56812184e-03, 3.00604916e+01
1.01733312e-01, 0.00000000e+00, 0.00000000e+00, 8.01279675e-03, 1.60882741e-01, 2.20481365e-04, 2.80476437e-04, 2.22254419e+03, 2.01227784e-04, 2.77619751e-04, -1.53047848e-03, 2.90322744e+15, 7.77069305e-04, 4.46620397e-03, 1.29677064e-04, 5.11359610e-03, 2.18012137e-03, 2.93347496e-03, 4.96849971e-05, 1.58016349e-03, 2.98996563e+01
1.02151528e-01, 0.00000000e+00, 0.00000000e+00, 7.97735713e-03, 1.61124930e-01, 2.25567215e-04, 2.84733396e-04, 2.21915356e+03, 2.06008015e-04, 2.81691231e-04, -1.54114130e-03, 2.97667379e+15, 7.28239887e-04, 4.53853467e-03, 1.35110924e-04, 5.13166375e-03, 2.17643660e-03, 2.95522716e-03, 5.04866766e-05, 1.59162818e-03, 2.97397614e+01
1.02571189e-01, 0.00000000e+00, 0.00000000e+00, 7.94273615e-03, 1.61367759e-01, 2.30685546e-04, 2.89120886e-04, 2.21576514e+03, 2.10821076e-04, 2.85888877e-04, -1.55119481e-03, 3.05081593e+15, 6.82435872e-04, 4.61311825e-03, 1.40751828e-04, 5.15480153e-03, 2.17318931e-03, 2.98161246e-03, 5.13132909e-05, 1.60250789e-03, 2.95807934e+01
1.02992319e-01, 0.00000000e+00, 0.00000000e+00, 7.90891331e-03, 1.61611184e-01, 2.35835265e-04, 2.93639925e-04, 2.21237891e+03, 2.15665830e-04, 2.90213560e-04, -1.56063726e-03, 3.12563990e+15, 6.39476173e-04, 4.68997750e-03, 1.46606442e-04, 5.18284691e-03, 2.17035459e-03, 3.01249232e-03, 5.21650909e-05, 1.61280250e-03, 2.94227562e+01
1.03414916e-01, 0.00000000e+00, 0.00000000e+00, 7.87586998e-03, 1.61855295e-01, 2.41015325e-04, 2.98291387e-04, 2.20899585e+03, 2.20541289e-04, 2.94666417e-04, -1.56947132e-03, 3.20113308e+15, 5.99189545e-04, 4.76913853e-03, 1.52681678e-04, 5.21564623e-03, 2.16791010e-03, 3.04773613e-03, 5.30423604e-05, 1.62251387e-03, 2.92656345e+01
1.03838980e-01, 0.00000000e+00, 0.00000000e+00, 7.84359034e-03, 1.62099957e-01, 2.46224517e-04, 3.03076260e-04, 2.20561621e+03, 2.25446158e-04, 2.99248262e-04, -1.57770119e-03, 3.27727855e+15, 5.61415625e-04, 4.85062599e-03, 1.58984360e-04, 5.25305700e-03, 2.16583814e-03, 3.08721839e-03, 5.39453722e-05, 1.63164677e-03, 2.91094437e+01
1.04264520e-01, 0.00000000e+00, 0.00000000e+00, 7.81205576e-03, 1.62345156e-01, 2.51461810e-04, 3.07995477e-04, 2.20224048e+03, 2.30379403e-04, 3.03960172e-04, -1.58533128e-03, 3.35406452e+15, 5.26002026e-04, 4.93446644e-03, 1.65521560e-04, 5.29494649e-03, 2.16412102e-03, 3.13082547e-03, 5.48743992e-05, 1.64020574e-03, 2.89541702e+01
1.04691543e-01, 0.00000000e+00, 0.00000000e+00, 7.78125180e-03, 1.62590876e-01, 2.56726082e-04, 3.13050085e-04, 2.19886890e+03, 2.35339947e-04, 3.08803137e-04, -1.59236707e-03, 3.43147593e+15, 4.92805382e-04, 5.02068410e-03, 1.72300541e-04, 5.34118805e-03, 2.16274126e-03, 3.17844748e-03, 5.58297324e-05, 1.64819672e-03, 2.87998085e+01
1.05120055e-01, 0.00000000e+00, 0.00000000e+00, 7.75116030e-03, 1.62837133e-01, 2.62016430e-04, 3.18241160e-04, 2.19550195e+03, 2.40326684e-04, 3.13778291e-04, -1.59881648e-03, 3.50950019e+15, 4.61690041e-04, 5.10930736e-03, 1.79328752e-04, 5.39166853e-03, 2.16168375e-03, 3.22998501e-03, 5.68116629e-05, 1.65562809e-03, 2.86463680e+01
1.05550051e-01, 0.00000000e+00, 0.00000000e+00, 7.72176357e-03, 1.63083807e-01, 2.67331576e-04, 3.23569577e-04, 2.19213965e+03, 2.45338480e-04, 3.18886450e-04, -1.60468882e-03, 3.58812117e+15, 4.32529254e-04, 5.20035997e-03, 1.86613441e-04, 5.44627663e-03, 2.16093683e-03, 3.28533910e-03, 5.78204599e-05, 1.66250905e-03, 2.84938259e+01
1.05981551e-01, 0.00000000e+00, 0.00000000e+00, 7.69304857e-03, 1.63330942e-01, 2.72670732e-04, 3.29036615e-04, 2.18878271e+03, 2.50374433e-04, 3.24128981e-04, -1.60999747e-03, 3.66732789e+15, 4.05202067e-04, 5.29387454e-03, 1.94162538e-04, 5.50491363e-03, 2.16049352e-03, 3.34441988e-03, 5.88564581e-05, 1.66885403e-03, 2.83421879e+01
1.06414549e-01, 0.00000000e+00, 0.00000000e+00, 7.66499760e-03, 1.63578495e-01, 2.78032705e-04, 3.34643060e-04, 2.18543091e+03, 2.55433348e-04, 3.29506729e-04, -1.61476049e-03, 3.74710422e+15, 3.79596138e-04, 5.38987340e-03, 2.01983625e-04, 5.56748593e-03, 2.16035242e-03, 3.40713351e-03, 5.99199193e-05, 1.67468050e-03, 2.81914501e+01
1.06849059e-01, 0.00000000e+00, 0.00000000e+00, 7.63759529e-03, 1.63826406e-01, 2.83416623e-04, 3.40390281e-04, 2.18208545e+03, 2.60514353e-04, 3.35021090e-04, -1.61900721e-03, 3.82743917e+15, 3.55604221e-04, 5.48838964e-03, 2.10084865e-04, 5.63390879e-03, 2.16052681e-03, 3.47338198e-03, 6.10112074e-05, 1.68001826e-03, 2.80416012e+01
1.07285075e-01, 0.00000000e+00, 0.00000000e+00, 7.61082908e-03, 1.64074704e-01, 2.88821408e-04, 3.46279179e-04, 2.17874609e+03, 2.65616312e-04, 3.40673083e-04, -1.62271224e-03, 3.90831716e+15, 3.33127449e-04, 5.58944978e-03, 2.18474190e-04, 5.70410397e-03, 2.16096081e-03, 3.54314269e-03, 6.21306172e-05, 1.68484286e-03, 2.78926506e+01
1.07722610e-01, 0.00000000e+00, 0.00000000e+00, 7.58468267e-03, 1.64323300e-01, 2.94246071e-04, 3.52311006e-04, 2.17541309e+03, 2.70738296e-04, 3.46464047e-04, -1.62583927e-03, 3.98972504e+15, 3.12071730e-04, 5.69308596e-03, 2.27159922e-04, 5.77799836e-03, 2.16158363e-03, 3.61641403e-03, 6.32784577e-05, 1.68911787e-03, 2.77445793e+01
1.08161673e-01, 0.00000000e+00, 0.00000000e+00, 7.55914254e-03, 1.64572239e-01, 2.99689797e-04, 3.58487014e-04, 2.17208716e+03, 2.75879400e-04, 3.52395175e-04, -1.62840227e-03, 4.07165181e+15, 2.92348501e-04, 5.79932844e-03, 2.36150590e-04, 5.85552724e-03, 2.16238992e-03, 3.69313662e-03, 6.44551037e-05, 1.69285736e-03, 2.75973911e+01
1.08602256e-01, 0.00000000e+00, 0.00000000e+00, 7.53419520e-03, 1.64821461e-01, 3.05151421e-04, 3.64808162e-04, 2.16876807e+03, 2.81038519e-04, 3.58467718e-04, -1.63041672e-03, 4.15408163e+15, 2.73874961e-04, 5.90820750e-03, 2.45454576e-04, 5.93662774e-03, 2.16337712e-03, 3.77325085e-03, 6.56608536e-05, 1.69607741e-03, 2.74510822e+01
1.09044380e-01, 0.00000000e+00, 0.00000000e+00, 7.50982715e-03, 1.65070951e-01, 3.10630247e-04, 3.71275906e-04, 2.16545654e+03, 2.86214898e-04, 3.64683277e-04, -1.63190067e-03, 4.23700430e+15, 2.56572297e-04, 6.01975759e-03, 2.55080929e-04, 6.02125004e-03, 2.16454477e-03, 3.85670434e-03, 6.68961293e-05, 1.69879687e-03, 2.73056355e+01
1.09488040e-01, 0.00000000e+00, 0.00000000e+00, 7.48602301e-03, 1.65320680e-01, 3.16125166e-04, 3.77891469e-04, 2.16215234e+03, 2.91407487e-04, 3.71042930e-04, -1.63287541e-03, 4.32040505e+15, 2.40367372e-04, 6.13401085e-03, 2.65038310e-04, 6.10934058e-03, 2.16589845e-03, 3.94344097e-03, 6.81612364e-05, 1.70103670e-03, 2.71610641e+01
1.09933242e-01, 0.00000000e+00, 0.00000000e+00, 7.46277208e-03, 1.65570647e-01, 3.21635336e-04, 3.84656130e-04, 2.15885620e+03, 2.96615413e-04, 3.77548247e-04, -1.63336657e-03, 4.40427233e+15, 2.25191048e-04, 6.25100080e-03, 2.75336031e-04, 6.20085606e-03, 2.16744747e-03, 4.03340859e-03, 6.94565388e-05, 1.70282298e-03, 2.70173492e+01
1.10379994e-01, 0.00000000e+00, 0.00000000e+00, 7.44006177e-03, 1.65820792e-01, 3.27159971e-04, 3.91571346e-04, 2.15556860e+03, 3.01837863e-04, 3.84200772e-04, -1.63340243e-03, 4.48859462e+15, 2.10978367e-04, 6.37076562e-03, 2.85983464e-04, 6.29576016e-03, 2.16920674e-03, 4.12655296e-03, 7.07825020e-05, 1.70418480e-03, 2.68744907e+01
1.10828303e-01, 0.00000000e+00, 0.00000000e+00, 7.41787627e-03, 1.66071102e-01, 3.32698051e-04, 3.98638425e-04, 2.15228906e+03, 3.07073817e-04, 3.91001871e-04, -1.63301267e-03, 4.57335795e+15, 1.97668545e-04, 6.49333652e-03, 2.96989863e-04, 6.39401516e-03, 2.17119185e-03, 4.22282331e-03, 7.21394099e-05, 1.70515187e-03, 2.67324791e+01
1.11278176e-01, 0.00000000e+00, 0.00000000e+00, 7.39620533e-03, 1.66321561e-01, 3.38248676e-04, 4.05858766e-04, 2.14901807e+03, 3.12322518e-04, 3.97953088e-04, -1.63214176e-03, 4.65854970e+15, 1.85204874e-04, 6.61875214e-03, 3.08364979e-04, 6.49559312e-03, 2.17331154e-03, 4.32228111e-03, 7.35277135e-05, 1.70566945e-03, 2.65913143e+01
1.11729607e-01, 0.00000000e+00, 0.00000000e+00, 7.37503823e-03, 1.66572168e-01, 3.43811116e-04, 4.13234055e-04, 2.14575635e+03, 3.17583181e-04, 4.05056286e-04, -1.63073372e-03, 4.74416021e+15, 1.73534339e-04, 6.74705161e-03, 3.20118765e-04, 6.60046842e-03, 2.17547338e-03, 4.42499388e-03, 7.49478422e-05, 1.70568167e-03, 2.64509945e+01
1.12182617e-01, 0.00000000e+00, 0.00000000e+00, 7.35436101e-03, 1.66822836e-01, 3.49384383e-04, 4.20765660e-04, 2.14250317e+03, 3.22854874e-04, 4.12312889e-04, -1.62881147e-03, 4.83017445e+15, 1.62606462e-04, 6.87827077e-03, 3.32261086e-04, 6.70861546e-03, 2.17768596e-03, 4.53092996e-03, 7.64001743e-05, 1.70521182e-03, 2.63114948e+01
1.12637199e-01, 0.00000000e+00, 0.00000000e+00, 7.33416341e-03, 1.67073593e-01, 3.54967691e-04, 4.28455241e-04, 2.13925952e+03, 3.28136899e-04, 4.19724704e-04, -1.62639387e-03, 4.91658274e+15, 1.52374167e-04, 7.01245014e-03, 3.44802364e-04, 6.82002213e-03, 2.17995280e-03, 4.64006932e-03, 7.78851681e-05, 1.70427910e-03, 2.61728268e+01
1.13093369e-01, 0.00000000e+00, 0.00000000e+00, 7.31443521e-03, 1.67324454e-01, 3.60560400e-04, 4.36304632e-04, 2.13602563e+03, 3.33428557e-04, 4.27293708e-04, -1.62349630e-03, 5.00337544e+15, 1.42793142e-04, 7.14963395e-03, 3.57753219e-04, 6.93467446e-03, 2.18227319e-03, 4.75240080e-03, 7.94032821e-05, 1.70289970e-03, 2.60349865e+01
1.13551117e-01, 0.00000000e+00, 0.00000000e+00, 7.29516288e-03, 1.67575344e-01, 3.66161403e-04, 4.44315316e-04, 2.13280127e+03, 3.38728831e-04, 4.35021415e-04, -1.62013224e-03, 5.09053644e+15, 1.33822075e-04, 7.28985807e-03, 3.71123897e-04, 7.05255708e-03, 2.18464527e-03, 4.86791134e-03, 8.09549383e-05, 1.70108723e-03, 2.58979549e+01
1.14010468e-01, 0.00000000e+00, 0.00000000e+00, 7.27633806e-03, 1.67826250e-01, 3.71770235e-04, 4.52489272e-04, 2.12958667e+03, 3.44037195e-04, 4.42909979e-04, -1.61631452e-03, 5.17805982e+15, 1.25421866e-04, 7.43317232e-03, 3.84925865e-04, 7.17366766e-03, 2.18706531e-03, 4.98660281e-03, 8.25406532e-05, 1.69885531e-03, 2.57617359e+01
1.14471413e-01, 0.00000000e+00, 0.00000000e+00, 7.25795003e-03, 1.68077201e-01, 3.77385906e-04, 4.60828334e-04, 2.12638257e+03, 3.49352893e-04, 4.50961292e-04, -1.61205570e-03, 5.26593055e+15, 1.17556367e-04, 7.57961674e-03, 3.99169978e-04, 7.29800295e-03, 2.18953146e-03, 5.10847196e-03, 8.41608853e-05, 1.69621676e-03, 2.56263199e+01
1.14933960e-01, 0.00000000e+00, 0.00000000e+00, 7.23998854e-03, 1.68328106e-01, 3.83007864e-04, 4.69334424e-04, 2.12318872e+03, 3.54675140e-04, 4.59177332e-04, -1.60736719e-03, 5.35413952e+15, 1.10191373e-04, 7.72923697e-03, 4.13867616e-04, 7.42556108e-03, 2.19203834e-03, 5.23352344e-03, 8.58161293e-05, 1.69318321e-03, 2.54916992e+01
1.15398124e-01, 0.00000000e+00, 0.00000000e+00, 7.22244242e-03, 1.68579012e-01, 3.88635293e-04, 4.78009664e-04, 2.12000537e+03, 3.60003294e-04, 4.67560400e-04, -1.60226051e-03, 5.44267812e+15, 1.03294820e-04, 7.88208377e-03, 4.29030712e-04, 7.55634764e-03, 2.19458388e-03, 5.36176423e-03, 8.75069381e-05, 1.68976758e-03, 2.53578644e+01
1.15863897e-01, 0.00000000e+00, 0.00000000e+00, 7.20530190e-03, 1.68829829e-01, 3.94267496e-04, 4.86855890e-04, 2.11683203e+03, 3.65336571e-04, 4.76112356e-04, -1.59674778e-03, 5.53153079e+15, 9.68369350e-05, 8.03820044e-03, 4.44670732e-04, 7.69036729e-03, 2.19716434e-03, 5.49320225e-03, 8.92337703e-05, 1.68598152e-03, 2.52248135e+01
1.16331294e-01, 0.00000000e+00, 0.00000000e+00, 7.18855858e-03, 1.69080615e-01, 3.99903976e-04, 4.95875662e-04, 2.11366992e+03, 3.70674563e-04, 4.84835706e-04, -1.59084005e-03, 5.62069217e+15, 9.07895810e-05, 8.19764100e-03, 4.60800162e-04, 7.82762934e-03, 2.19977833e-03, 5.62785193e-03, 9.09972296e-05, 1.68183725e-03, 2.50925426e+01
1.16800316e-01, 0.00000000e+00, 0.00000000e+00, 7.17220409e-03, 1.69331312e-01, 4.05544008e-04, 5.05071133e-04, 2.11051880e+03, 3.76016455e-04, 4.93732688e-04, -1.58454955e-03, 5.71015043e+15, 8.51265213e-05, 8.36045574e-03, 4.77431488e-04, 7.96815008e-03, 2.20242282e-03, 5.76572819e-03, 9.27978690e-05, 1.67734735e-03, 2.49610386e+01
1.17270976e-01, 0.00000000e+00, 0.00000000e+00, 7.15622585e-03, 1.69581890e-01, 4.11186891e-04, 5.14444488e-04, 2.10737866e+03, 3.81361577e-04, 5.02805749e-04, -1.57788768e-03, 5.79989592e+15, 7.98231558e-05, 8.52669589e-03, 4.94577165e-04, 8.11194163e-03, 2.20509782e-03, 5.90684405e-03, 9.46362416e-05, 1.67252391e-03, 2.48302994e+01
1.17743269e-01, 0.00000000e+00, 0.00000000e+00, 7.14061735e-03, 1.69832349e-01, 4.16832161e-04, 5.23998286e-04, 2.10424927e+03, 3.86709406e-04, 5.12057217e-04, -1.57086796e-03, 5.88991629e+15, 7.48564853e-05, 8.69641639e-03, 5.12250292e-04, 8.25902168e-03, 2.20780401e-03, 6.05121814e-03, 9.65129511e-05, 1.66738092e-03, 2.47003098e+01
1.18217207e-01, 0.00000000e+00, 0.00000000e+00, 7.12536881e-03, 1.70082718e-01, 4.22479265e-04, 5.33735205e-04, 2.10113159e+03, 3.92059359e-04, 5.21489885e-04, -1.56350352e-03, 5.98020563e+15, 7.02049147e-05, 8.86967406e-03, 5.30464284e-04, 8.40941351e-03, 2.21054279e-03, 6.19887095e-03, 9.84286235e-05, 1.66193233e-03, 2.45710754e+01
1.18692800e-01, 0.00000000e+00, 0.00000000e+00, 7.11047417e-03, 1.70332924e-01, 4.28127736e-04, 5.43657865e-04, 2.09802539e+03, 3.97410884e-04, 5.31106489e-04, -1.55580905e-03, 6.07075374e+15, 6.58482386e-05, 9.04652942e-03, 5.49232995e-04, 8.56314320e-03, 2.21331860e-03, 6.34982437e-03, 1.00383906e-04, 1.65619305e-03, 2.44425774e+01
1.19170040e-01, 0.00000000e+00, 0.00000000e+00, 7.09591992e-03, 1.70582950e-01, 4.33776790e-04, 5.53768827e-04, 2.09493042e+03, 4.02763253e-04, 5.40909416e-04, -1.54780142e-03, 6.16154935e+15, 6.17676269e-05, 9.22703370e-03, 5.68569754e-04, 8.72023217e-03, 2.21613934e-03, 6.50409237e-03, 1.02379403e-04, 1.65018090e-03, 2.43148098e+01
1.19648948e-01, 0.00000000e+00, 0.00000000e+00, 7.08170328e-03, 1.70832813e-01, 4.39426221e-04, 5.64071292e-04, 2.09184766e+03, 4.08116117e-04, 5.50902099e-04, -1.53949973e-03, 6.25258708e+15, 5.79453008e-05, 9.41126142e-03, 5.88489755e-04, 8.88071768e-03, 2.21901643e-03, 6.66170008e-03, 1.04415871e-04, 1.64391554e-03, 2.41877747e+01
1.20129518e-01, 0.00000000e+00, 0.00000000e+00, 7.06781354e-03, 1.71082482e-01, 4.45075217e-04, 5.74567704e-04, 2.08877612e+03, 4.13468893e-04, 5.61086985e-04, -1.53092609e-03, 6.34385353e+15, 5.43647584e-05, 9.59926471e-03, 6.09006907e-04, 9.04462393e-03, 2.22196640e-03, 6.82265684e-03, 1.06493921e-04, 1.63741992e-03, 2.40614567e+01
1.20611764e-01, 0.00000000e+00, 0.00000000e+00, 7.05424324e-03, 1.71331942e-01, 4.50723630e-04, 5.85261616e-04, 2.08571680e+03, 4.18821059e-04, 5.71467506e-04, -1.52210472e-03, 6.43534438e+15, 5.10104328e-05, 9.79111809e-03, 6.30136696e-04, 9.21199191e-03, 2.22500926e-03, 6.98698312e-03, 1.08614346e-04, 1.63071894e-03, 2.39358444e+01
1.21095687e-01, 0.00000000e+00, 0.00000000e+00, 7.04098633e-03, 1.71581209e-01, 4.56370792e-04, 5.96155878e-04, 2.08266943e+03, 4.24172089e-04, 5.82046574e-04, -1.51305238e-03, 6.52704945e+15, 4.78678630e-05, 9.98688769e-03, 6.51894428e-04, 9.38286074e-03, 2.22815690e-03, 7.15470407e-03, 1.10777859e-04, 1.62383006e-03, 2.38109436e+01
1.21581294e-01, 0.00000000e+00, 0.00000000e+00, 7.02803489e-03, 1.71830222e-01, 4.62016324e-04, 6.07253984e-04, 2.07963403e+03, 4.29521548e-04, 5.92827797e-04, -1.50371657e-03, 6.61895960e+15, 4.49235558e-05, 1.01866387e-02, 6.74296054e-04, 9.55726765e-03, 2.23132409e-03, 7.32594216e-03, 1.12985224e-04, 1.61670195e-03, 2.36867313e+01
1.22068591e-01, 0.00000000e+00, 0.00000000e+00, 7.01538008e-03, 1.72078997e-01, 4.67659789e-04, 6.18559367e-04, 2.07661084e+03, 4.34868911e-04, 6.03814435e-04, -1.49404886e-03, 6.71106733e+15, 4.21648874e-05, 1.03904493e-02, 6.97357522e-04, 9.73525550e-03, 2.23443191e-03, 7.50082405e-03, 1.15237242e-04, 1.60928618e-03, 2.35632076e+01
1.22557588e-01, 0.00000000e+00, 0.00000000e+00, 7.00301677e-03, 1.72327504e-01, 4.73300752e-04, 6.30075752e-04, 2.07359985e+03, 4.40213858e-04, 6.15010154e-04, -1.48405624e-03, 6.80336564e+15, 3.95799616e-05, 1.05983922e-02, 7.21095828e-04, 9.91687551e-03, 2.23747711e-03, 7.67939864e-03, 1.17534735e-04, 1.60159089e-03, 2.34403648e+01
1.23048283e-01, 0.00000000e+00, 0.00000000e+00, 6.99093658e-03, 1.72575742e-01, 4.78938950e-04, 6.41806459e-04, 2.07060107e+03, 4.45555866e-04, 6.26418565e-04, -1.47377257e-03, 6.89584433e+15, 3.71576571e-05, 1.08105438e-02, 7.45527970e-04, 1.01021752e-02, 2.24049459e-03, 7.86167942e-03, 1.19878561e-04, 1.59365102e-03, 2.33181953e+01
